const unsigned short gameoverscreen[] = {
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000,
 0x0000, 0x0000, 0x4208, 0x0000, 0x0000, 0x2945, 0x10A2, 0x0000, 0x0000, 0x31A6, 0x39E7, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x10A2, 0x2124, 0x0000, 0x0000, 0x2124, 0x39C7, 0x0000, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x3186, 0x2124, 0x0000, 0x0000,
 0x0000, 0x0000, 0x3186, 0x1082, 0x0000, 0x0000, 0x31A6, 0x0861, 0x0000, 0x18C3, 0x2965, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0x18C3, 0x2124, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0x8410, 0xBDF7, 0x6B6D, 0x0000, 0x0000, 0x0000, 0x0020, 0x738E, 0xC618, 0x528A, 0x0000, 0x0000,
 0x0000, 0x6B6D, 0xDEDB, 0xDEFB, 0x738E, 0x0000, 0xCE59, 0xAD75, 0xE71C, 0xBDD7, 0x0000, 0xAD55, 0xB596, 0xCE79, 0xD6BA, 0x2104,
 0x0000, 0x0000, 0x0000, 0x0000, 0x10A2, 0xAD55, 0xB596, 0xBDD7, 0xA514, 0x0861, 0x0000, 0x52AA, 0xBDF7, 0x7BEF, 0xBDF7, 0x9492,
 0x0020, 0x6B6D, 0xDEFB, 0x2965, 0x2124, 0xDEFB, 0x7BEF, 0x0000, 0x528A, 0xBDF7, 0xB596, 0x528A, 0x0000, 0x6B6D, 0xBDD7, 0x8430,
 0x7BEF, 0xBDF7, 0x632C, 0x0000, 0x0000, 0x0000, 0x0000, 0x0841, 0xBDF7, 0xAD55, 0x0000, 0x18E3, 0xC638, 0xAD55, 0x7BEF, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0x2104, 0xA534, 0xAD55, 0x18C3, 0x0000, 0x0000, 0x0000, 0xB596, 0xEF7D, 0xC638, 0x31A6, 0x2945,
 0xC638, 0xAD75, 0xEF5D, 0x9492, 0x0000, 0x4208, 0xE71C, 0x5ACB, 0x2124, 0xC618, 0xCE79, 0x8C71, 0xC638, 0x2965, 0x5ACB, 0xC618,
 0x738E, 0x0000, 0x0000, 0x0861, 0xC638, 0x9CF3, 0x39E7, 0xCE79, 0x4A69, 0xCE59, 0x528A, 0xC618, 0x73AE, 0x0000, 0x0000, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0xAD75, 0xFFFF, 0x4A49, 0x0000, 0x0000, 0x0000, 0x0000, 0x7BEF, 0xFFFF, 0x2124, 0x0000, 0x0000,
 0x2945, 0xFFFF, 0xBDD7, 0x8430, 0xEF7D, 0x0020, 0xFFFF, 0xFFFF, 0x8C71, 0xD6BA, 0x4A69, 0xC618, 0xFFFF, 0xB5B6, 0x9CF3, 0xCE79,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0xF7BE, 0xF79E, 0x8410, 0xFFFF, 0x7BCF, 0x0000, 0xDEFB, 0xFFFF, 0xC638, 0xFFFF, 0xC618,
 0x0000, 0xD69A, 0xFFFF, 0x6B4D, 0x5ACB, 0xFFFF, 0xE73C, 0x0000, 0xE73C, 0xC638, 0xC638, 0xF79E, 0x0000, 0x4A49, 0xFFFF, 0xCE59,
 0xC638, 0xFFFF, 0x39C7, 0x0000, 0x0000, 0x0000, 0x0000, 0x2104, 0xFFFF, 0xFFFF, 0x0000, 0xBDF7, 0xDEDB, 0xB5B6, 0xFFFF, 0x2945,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0xEF5D, 0xE71C, 0x0000, 0x0000, 0x0000, 0x8C71, 0xFFFF, 0x8430, 0xB596, 0xD69A, 0x0020,
 0xFFFF, 0xFFFF, 0x8430, 0xEF5D, 0x18E3, 0x8C51, 0xFFFF, 0xB5B6, 0x630C, 0xFFFF, 0xAD75, 0xFFFF, 0xFFFF, 0x0861, 0x4A49, 0xFFFF,
 0x528A, 0x0000, 0x0000, 0x2124, 0xFFFF, 0xFFFF, 0x3186, 0xFFFF, 0x1082, 0xFFFF, 0x3186, 0xFFFF, 0x8430, 0x0000, 0x0000, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0x9CF3, 0xFFFF, 0x31A6, 0x0000, 0x0000, 0x0000, 0x0000, 0x632C, 0xFFFF, 0x1082, 0x0000, 0x0000,
 0x73AE, 0xFFFF, 0xBDF7, 0xFFFF, 0xDEFB, 0x2945, 0xCE79, 0x94B2, 0xFFFF, 0xBDD7, 0x9CF3, 0x7BCF, 0xCE59, 0xE73C, 0xBDD7, 0xEF5D,
 0x0841, 0x0000, 0x0000, 0x0000, 0x0000, 0xE73C, 0xE71C, 0xC618, 0xFFDF, 0xDEFB, 0x0000, 0xFFFF, 0xC638, 0x1082, 0xFFFF, 0xBDF7,
 0x0000, 0xEF7D, 0xDEFB, 0x3186, 0x94B2, 0xFFFF, 0x6B4D, 0x1082, 0xFFFF, 0xC638, 0xC638, 0xFFFF, 0x18E3, 0x4A49, 0xFFFF, 0xC638,
 0xCE59, 0xFFFF, 0x4A69, 0x0000, 0x0000, 0x0000, 0x0000, 0x528A, 0xFFFF, 0xAD75, 0x0000, 0xFFDF, 0xCE59, 0xD69A, 0xFFFF, 0x7BCF,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0xE73C, 0xDEFB, 0x0000, 0x0000, 0x0000, 0xEF5D, 0xE71C, 0xF7BE, 0xCE79, 0xE73C, 0x4A69,
 0xE71C, 0x8C71, 0xFFFF, 0xD69A, 0x5ACB, 0xBDD7, 0xFFFF, 0x4A69, 0x8C51, 0xFFFF, 0xC638, 0xC618, 0xFFFF, 0x18C3, 0x3186, 0xFFFF,
 0x39C7, 0x0000, 0x0000, 0x5AEB, 0xFFFF, 0xA514, 0x3186, 0xFFFF, 0x5ACB, 0xF79E, 0x52AA, 0xEF5D, 0x7BCF, 0x0000, 0x0000, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0x9CF3, 0xFFFF, 0x39C7, 0x0000, 0x0000, 0x0000, 0x0000, 0x632C, 0xFFFF, 0x10A2, 0x0000, 0x0000,
 0xBDD7, 0xFFFF, 0xCE59, 0xFFFF, 0xD6BA, 0x0861, 0x18E3, 0x8430, 0x94B2, 0xFFDF, 0xC638, 0x0000, 0x528A, 0xA534, 0xD69A, 0xEF5D,
 0x2104, 0x0000, 0x0000, 0x0000, 0x0000, 0xE73C, 0xE71C, 0xCE79, 0xEF7D, 0xE71C, 0x0000, 0xFFFF, 0xCE59, 0x18C3, 0xFFFF, 0xBDF7,
 0x0000, 0xEF5D, 0xEF5D, 0x0000, 0x9CD3, 0xFFFF, 0x18C3, 0x5AEB, 0xFFFF, 0xC638, 0xC638, 0xFFFF, 0x632C, 0x4208, 0xFFFF, 0xC638,
 0xCE59, 0xFFFF, 0x528A, 0x0000, 0x0000, 0x0000, 0x0000, 0x528A, 0xFFFF, 0x6B6D, 0x0861, 0xFFFF, 0xC638, 0xD6BA, 0xFFFF, 0xBDF7,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0xE73C, 0xDEFB, 0x0000, 0x0000, 0x10A2, 0xFFFF, 0xD6BA, 0xFFFF, 0xCE59, 0xDEFB, 0x0000,
 0x2104, 0xA514, 0x94B2, 0xFFFF, 0x73AE, 0xB5B6, 0xFFFF, 0x0841, 0x9492, 0xFFFF, 0xC638, 0xCE59, 0xFFFF, 0x18C3, 0x3186, 0xFFFF,
 0x39E7, 0x0000, 0x0000, 0x5ACB, 0xFFFF, 0x6B4D, 0x0000, 0x31A6, 0x0000, 0x2965, 0x0020, 0x2124, 0x10A2, 0x0000, 0x0000, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0x9CF3, 0xFFFF, 0x2965, 0x0000, 0x0000, 0x0000, 0x0000, 0x632C, 0xFFFF, 0x0861, 0x0000, 0x0000,
 0xBDF7, 0xFFFF, 0x8C51, 0x8C51, 0x39E7, 0x2965, 0x630C, 0xE73C, 0xFFFF, 0xFFFF, 0x8430, 0x18E3, 0xCE79, 0xFFFF, 0xFFFF, 0xE73C,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0xE73C, 0xE71C, 0xD6BA, 0xE73C, 0xF7BE, 0x0841, 0xFFFF, 0xCE59, 0x18E3, 0xFFFF, 0xBDF7,
 0x0000, 0xEF5D, 0xEF7D, 0x0000, 0x9CF3, 0xFFFF, 0x1082, 0x632C, 0xFFFF, 0xC638, 0xC638, 0xFFFF, 0x6B6D, 0x4208, 0xFFFF, 0xC638,
 0xCE59, 0xFFFF, 0x528A, 0x0000, 0x0000, 0x0000, 0x0000, 0x528A, 0xFFFF, 0x630C, 0x1082, 0xFFFF, 0xC638, 0xD69A, 0xFFFF, 0xC638,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0xE73C, 0xDEFB, 0x0000, 0x0000, 0x0000, 0xFFFF, 0xDEFB, 0x9492, 0x5AEB, 0x5AEB, 0x0841,
 0x8C71, 0xEF7D, 0xFFFF, 0xFFFF, 0x39C7, 0xBDD7, 0xFFFF, 0x0000, 0x4A69, 0xFFFF, 0xB5B6, 0xC638, 0xFFFF, 0x18C3, 0x3186, 0xFFFF,
 0x39C7, 0x0000, 0x0000, 0x5ACB, 0xFFFF, 0x630C, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0x9CF3, 0xFFFF, 0x9492, 0x0020, 0x0000, 0x0000, 0x0000, 0x632C, 0xFFFF, 0x5AEB, 0x738E, 0x2124,
 0xBDD7, 0xFFFF, 0xFFFF, 0xFFFF, 0xFFFF, 0x0861, 0xDEFB, 0xFFFF, 0xFFFF, 0xFFFF, 0x2124, 0x7BEF, 0xFFFF, 0xFFFF, 0xFFFF, 0x8430,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0xE73C, 0xDEFB, 0xDEDB, 0xE71C, 0xFFDF, 0x0000, 0xFFFF, 0xCE59, 0x18E3, 0xFFFF, 0xBDF7,
 0x0000, 0xEF7D, 0xEF7D, 0x0000, 0x9CF3, 0xFFFF, 0x1082, 0x6B4D, 0xFFFF, 0xC638, 0xC638, 0xFFFF, 0x6B6D, 0x4208, 0xFFFF, 0xC638,
 0xCE59, 0xFFFF, 0x52AA, 0x0000, 0x0000, 0x0000, 0x0000, 0x528A, 0xFFFF, 0x630C, 0x1082, 0xFFFF, 0xC638, 0xD69A, 0xFFFF, 0xC638,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0xE73C, 0xDEDB, 0x52AA, 0x6B6D, 0x10A2, 0xFFFF, 0xFFFF, 0xFFDF, 0xFFFF, 0xFFFF, 0x0000,
 0xFFDF, 0xFFFF, 0xFFFF, 0xF79E, 0x0000, 0xC618, 0xFFFF, 0x0861, 0x0020, 0x8410, 0xF79E, 0xCE79, 0xFFFF, 0x18C3, 0x3186, 0xFFFF,
 0x7BCF, 0x632C, 0x4208, 0x4A69, 0xFFFF, 0x630C, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0x9CF3, 0xFFFF, 0xBDD7, 0xBDD7, 0x3186, 0x0841, 0x0000, 0x632C, 0xFFFF, 0x94B2, 0xFFFF, 0x7BCF,
 0x9CD3, 0xFFFF, 0x9492, 0xB5B6, 0xFFFF, 0x4A49, 0xE71C, 0xFFFF, 0x9CD3, 0x4A49, 0x0000, 0xCE79, 0xFFFF, 0xCE59, 0x528A, 0x0020,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0xE73C, 0xE73C, 0xCE79, 0xEF7D, 0xEF5D, 0x0000, 0xFFFF, 0xCE59, 0x18E3, 0xFFFF, 0xBDF7,
 0x0000, 0xEF7D, 0xEF7D, 0x0000, 0x9CF3, 0xFFFF, 0x0861, 0x4A69, 0xFFFF, 0xC638, 0xC638, 0xFFFF, 0x528A, 0x4228, 0xFFFF, 0xC638,
 0xCE59, 0xFFFF, 0x18E3, 0x0000, 0x0000, 0x0000, 0x0000, 0x4A69, 0xFFFF, 0x630C, 0x0000, 0xFFFF, 0xC638, 0xD69A, 0xFFFF, 0xAD75,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0xE73C, 0xCE79, 0xD6BA, 0xFFFF, 0x18C3, 0xFFFF, 0xDEDB, 0x8430, 0xFFFF, 0xF79E, 0x39C7,
 0xFFFF, 0xFFFF, 0x7BEF, 0x4208, 0x0000, 0xC638, 0xFFFF, 0x0841, 0x0000, 0x738E, 0x5ACB, 0xF79E, 0xFFFF, 0x0000, 0x31A6, 0xFFFF,
 0xAD55, 0xFFFF, 0xB596, 0x4208, 0xFFFF, 0x5AEB, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0x9CF3, 0xFFFF, 0x94B2, 0xDEDB, 0xFFFF, 0x8C51, 0x0000, 0x5AEB, 0xFFFF, 0x73AE, 0xFFFF, 0x7BEF,
 0x52AA, 0xFFFF, 0xCE59, 0xCE79, 0xFFDF, 0x0000, 0xEF7D, 0xB5B6, 0xB5B6, 0xFFFF, 0x10A2, 0x8410, 0xDEDB, 0xAD55, 0xFFFF, 0x6B4D,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0020, 0xE71C, 0xFFFF, 0x6B4D, 0xFFFF, 0xCE59, 0x0000, 0xFFFF, 0xCE59, 0x18C3, 0xFFFF, 0xBDD7,
 0x18E3, 0xE73C, 0xE71C, 0x2945, 0xAD75, 0xFFFF, 0x52AA, 0x0841, 0xFFFF, 0xCE59, 0xC638, 0xFFFF, 0x1082, 0x4228, 0xFFFF, 0xBDF7,
 0xC618, 0xFFFF, 0x18E3, 0x0000, 0x0000, 0x0000, 0x0000, 0x7BEF, 0xFFFF, 0x8C51, 0x0000, 0xE71C, 0xCE79, 0xC638, 0xFFFF, 0x4A69,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0xE71C, 0xE71C, 0xA514, 0xFFFF, 0x1082, 0xD69A, 0xEF5D, 0xC618, 0xFFFF, 0xBDD7, 0x0000,
 0xFFFF, 0xAD75, 0xC618, 0xEF7D, 0x1082, 0xCE59, 0xFFFF, 0x4228, 0x2124, 0xFFFF, 0xCE79, 0xBDF7, 0xFFFF, 0x0000, 0x3186, 0xFFFF,
 0x8C51, 0xFFFF, 0xAD55, 0x738E, 0xFFFF, 0x8430, 0x0020, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000,
 0x0000, 0x0000, 0x0000, 0x0000, 0x9CF3, 0xFFFF, 0xCE59, 0xB5B6, 0xFFFF, 0xFFFF, 0x0000, 0xAD75, 0xFFFF, 0xEF5D, 0xFFFF, 0x2965,
 0x0000, 0xCE59, 0xCE79, 0xEF5D, 0x73AE, 0x0000, 0x7BEF, 0xCE59, 0xCE79, 0xFFFF, 0x738E, 0x3186, 0xD69A, 0xA534, 0xFFFF, 0xE71C,
 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0xCE79, 0xFFDF, 0xEF7D, 0xFFFF, 0x4228, 0x2124, 0xFFFF, 0xDEFB, 0x2124, 0xFFFF, 0xCE79,
 0x0000, 0xFFFF, 0xFFFF, 0x4A69, 0xA534, 0xFFFF, 0x9CF3, 0x0000, 0x9492, 0xE71C, 0xDEDB, 0x94B2, 0x0000, 0x8430, 0xFFFF, 0xCE59,
 0xFFFF, 0x9CF3, 0x0000, 0x0000, 0x0000, 0x0000, 0x0000, 0x7BCF, 0xFFFF, 0xDEDB, 0x0000, 0x5ACB, 0xF7BE, 0xBDD7, 0xC638, 0x0020,
